Account,AccountDesc,TransDesc,Debit,Credit,Period,JnlNo,JnlDesc,Amount,JnlPrep,JnlAuth,JnlDateTime
00-80-8035,Forex Holding Account,1206,580694.98,0.00,2019-4,128,Reverses Jnl 2019-3 Journal No. 148,580694.98,ID03,CH20,01/04/2019 12:44
00-80-8034,Forex Pending,XXXX,0.00,580694.98,2019-4,128,Reverses Jnl 2019-3 Journal No. 148,-580694.98,ID03,CH20,01/04/2019 12:44
00-80-8048,Expenses Control Account,284,20.82,0.00,2019-4,129,,20.82,CH20,TC01,01/04/2019 07:43
00-80-8046,GRNI,284,0.00,20.82,2019-4,129,,-20.82,CH20,TC01,01/04/2019 07:43
00-80-8034,Forex Pending,302,0.00,17.10,2019-1,13,,-17.10,CH20,TC01,31/01/2019 13:19
00-70-7022,Forex - Realised Diff,302,17.10,0.00,2019-1,13,,17.10,CH20,TC01,31/01/2019 13:19
00-70-7022,Forex - Realised Diff,1205,0.00,17.10,2019-1,13,,-17.10,CH20,TC01,31/01/2019 13:19
00-70-7023,Forex - Realised Diff,1221,0.00,17.10,2019-1,13,,-17.10,CH20,TC01,31/01/2019 13:19
00-80-8034,Forex Pending,1205,17.10,0.00,2019-1,13,,17.10,CH20,TC01,31/01/2019 13:19
00-80-8034,Forex Pending,1221,17.10,0.00,2019-1,13,,17.10,CH20,TC01,31/01/2019 13:19
00-80-8034,Forex Pending,853,0.00,8.50,2019-1,13,,-8.50,CH20,TC01,31/01/2019 13:19
00-70-7022,Forex - Realised Diff,853,8.50,0.00,2019-1,13,,8.50,CH20,TC01,31/01/2019 13:19
00-80-8040,Forex Holding Account,123,30.55,0.00,2019-1,13,,30.55,CH20,TC01,31/01/2019 13:19
00-70-7022,Forex - Realised Diff,123,0.00,30.55,2019-1,13,,-30.55,CH20,TC01,31/01/2019 13:19
00-80-8039,Forex Holding Account,447,0.00,243.20,2019-1,13,,-243.20,CH20,TC01,31/01/2019 13:19
00-70-7022,Forex - Realised Diff,447,243.20,0.00,2019-1,13,,243.20,CH20,TC01,31/01/2019 13:19
00-80-8036,Forex Holding Account,1208,0.00,842.67,2019-1,13,,-842.67,CH20,TC01,31/01/2019 13:19
00-70-7023,Forex - Realised Diff,1208,842.67,0.00,2019-1,13,,842.67,CH20,TC01,31/01/2019 13:19
00-80-8037,Forex Holding Account,849,0.00,2537.46,2019-1,13,,-2537.46,CH20,TC01,31/01/2019 13:19
00-70-7022,Forex - Realised Diff,849,2537.46,0.00,2019-1,13,,2537.46,CH20,TC01,31/01/2019 13:19
00-80-8038,Forex Holding Account,301,0.00,2987.87,2019-1,13,,-2987.87,CH20,TC01,31/01/2019 13:19
00-70-7022,Forex - Realised Diff,301,2987.87,0.00,2019-1,13,,2987.87,CH20,TC01,31/01/2019 13:19
00-80-8035,Forex Holding Account,1204,0.00,7696.84,2019-1,13,,-7696.84,CH20,TC01,31/01/2019 13:19
00-70-7022,Forex - Realised Diff,1204,7696.84,0.00,2019-1,13,,7696.84,CH20,TC01,31/01/2019 13:19
00-60-6018,Computer Equipment - Hardware,284,0.00,1364.87,2019-4,130,,-1364.87,ID03,AS13,01/04/2019 14:32
00-80-8046,GRNI,284,1364.87,0.00,2019-4,130,,1364.87,ID03,AS13,01/04/2019 14:32
00-20-2003,CoS-Inventory,328,0.00,4931.15,2019-4,130,,-4931.15,ID03,AS13,01/04/2019 14:32
00-80-8046,GRNI,328,4931.15,0.00,2019-4,130,,4931.15,ID03,AS13,01/04/2019 14:32
00-80-8031,Control - Debtors,ZZCCZZ,0.00,18690.80,2019-4,130,,-18690.80,ID03,AS13,01/04/2019 14:32
00-70-7022,Forex - Realised Diff,1081,18690.80,0.00,2019-4,130,,18690.80,ID03,AS13,01/04/2019 14:32
00-20-2004,Provision for Obselete Inventory,966,0.00,32578.40,2019-4,131,Reverses Jnl 2019-3 Journal No. 188,-32578.40,HV09,AS13,01/04/2019 12:32
00-80-8028,Provisions - Stock Write-downs,XZX,32578.40,0.00,2019-4,131,Reverses Jnl 2019-3 Journal No. 188,32578.40,HV09,AS13,01/04/2019 12:32
00-70-7022,Forex - Realised Diff,1205,4.48,0.00,2019-4,132,,4.48,AC04,CH20,01/04/2019 13:21
00-80-8034,Forex Pending,XXXX,0.00,4.48,2019-4,132,,-4.48,AC04,CH20,01/04/2019 13:21
00-70-7023,Forex - Realised Diff,1221,0.00,9.05,2019-4,132,,-9.05,AC04,CH20,01/04/2019 13:21
00-80-8034,Forex Pending,XXXX,9.05,0.00,2019-4,132,,9.05,AC04,CH20,01/04/2019 13:21
00-80-8034,Forex Pending,XXXX,0.00,8.44,2019-4,132,,-8.44,AC04,CH20,01/04/2019 13:21
00-70-7022,Forex - Realised Diff,302,8.44,0.00,2019-4,132,,8.44,AC04,CH20,01/04/2019 13:21
00-80-8040,Forex Holding Account,123,15.25,0.00,2019-4,132,,15.25,AC04,CH20,01/04/2019 13:21
00-70-7022,Forex - Realised Diff,123,0.00,15.25,2019-4,132,,-15.25,AC04,CH20,01/04/2019 13:21
00-80-8039,Forex Holding Account,447,0.00,144.60,2019-4,132,,-144.60,AC04,CH20,01/04/2019 13:21
00-70-7022,Forex - Realised Diff,447,144.60,0.00,2019-4,132,,144.60,AC04,CH20,01/04/2019 13:21
00-80-8037,Forex Holding Account,849,0.00,1372.92,2019-4,132,,-1372.92,AC04,CH20,01/04/2019 13:21
00-70-7022,Forex - Realised Diff,849,1372.92,0.00,2019-4,132,,1372.92,AC04,CH20,01/04/2019 13:21
00-80-8038,Forex Holding Account,301,0.00,1622.59,2019-4,132,,-1622.59,AC04,CH20,01/04/2019 13:21
00-70-7022,Forex - Realised Diff,301,1622.59,0.00,2019-4,132,,1622.59,AC04,CH20,01/04/2019 13:21
00-80-8036,Forex Holding Account,1208,0.00,4138.47,2019-4,132,,-4138.47,AC04,CH20,01/04/2019 13:21
00-70-7023,Forex - Realised Diff,1208,4138.47,0.00,2019-4,132,,4138.47,AC04,CH20,01/04/2019 13:21
00-80-8035,Forex Holding Account,1204,0.00,4164.08,2019-4,132,,-4164.08,AC04,CH20,01/04/2019 13:21
00-70-7022,Forex - Realised Diff,1204,4164.08,0.00,2019-4,132,,4164.08,AC04,CH20,01/04/2019 13:21
00-70-7020,Provision for Bad Debts,119,0.00,250.46,2019-4,133,,-250.46,AH12,TC01,01/04/2019 08:07
00-80-8032,Provision for Bad Debts,119,250.46,0.00,2019-4,133,,250.46,AH12,TC01,01/04/2019 08:07
00-80-8033,Provision for Sales Schemes,ZZX,0.00,213939.91,2019-4,134,Reversed By Jnl 2019-9 Journal No. 252,-213939.91,HV09,TC01,01/04/2019 16:48
00-10-1002,Provisions - Trade Sales,XXX,213939.91,0.00,2019-4,134,Reversed By Jnl 2019-9 Journal No. 252,213939.91,HV09,TC01,01/04/2019 16:48
00-80-8033,Provision for Sales Schemes,ZZX,0.00,314309.29,2019-4,134,Reversed By Jnl 2019-9 Journal No. 252,-314309.29,HV09,TC01,01/04/2019 16:48
00-10-1001,Trade Sale Recycle Scheme,ZZZ,314309.29,0.00,2019-4,134,Reversed By Jnl 2019-9 Journal No. 252,314309.29,HV09,TC01,01/04/2019 16:48
00-80-8043,Tax Control,XXX,18608.83,0.00,2019-4,135,,18608.83,AM04,TC01,01/04/2019 12:07
00-80-8044,Tax Input,XZZX,0.00,18608.83,2019-4,135,,-18608.83,AM04,TC01,01/04/2019 12:07
00-80-8043,Tax Control,XXX,0.00,20535.47,2019-4,135,,-20535.47,AM04,TC01,01/04/2019 12:07
00-80-8045,Tax Output,ZZXXZ,20535.47,0.00,2019-4,135,,20535.47,AM04,TC01,01/04/2019 12:07
00-80-8045,Tax Output,ZZXXZ,52411.43,0.00,2019-4,135,,52411.43,AM04,TC01,01/04/2019 12:07
00-80-8043,Tax Control,XXX,0.00,52411.43,2019-4,135,,-52411.43,AM04,TC01,01/04/2019 12:07
00-80-8044,Tax Input,XZZX,0.00,247898.05,2019-4,135,,-247898.05,AM04,TC01,01/04/2019 12:07
00-80-8043,Tax Control,XXX,247898.05,0.00,2019-4,135,,247898.05,AM04,TC01,01/04/2019 12:07
00-40-4015,Shipping,641,0.00,2989.55,2019-4,136,,-2989.55,CH20,AS13,01/04/2019 22:28
00-20-2005,Freight In Purchases,641,2989.55,0.00,2019-4,136,,2989.55,CH20,AS13,01/04/2019 22:28
00-40-4015,Shipping,642,0.00,3327.19,2019-4,136,,-3327.19,CH20,AS13,01/04/2019 22:28
00-20-2005,Freight In Purchases,642,3327.19,0.00,2019-4,136,,3327.19,CH20,AS13,01/04/2019 22:28
00-80-8043,Tax Control,XXX,0.00,64463.77,2019-4,137,,-64463.77,ID03,SD19,01/04/2019 17:04
00-80-8044,Tax Input,XZZX,64463.77,0.00,2019-4,137,,64463.77,ID03,SD19,01/04/2019 17:04
00-80-8043,Tax Control,XXX,86060.42,0.00,2019-4,137,,86060.42,ID03,SD19,01/04/2019 17:04
00-80-8045,Tax Output,ZZXXZ,0.00,86060.42,2019-4,137,,-86060.42,ID03,SD19,01/04/2019 17:04
00-80-8045,Tax Output,ZZXXZ,0.00,350974.50,2019-4,137,,-350974.50,ID03,SD19,01/04/2019 17:04
00-80-8043,Tax Control,XXX,350974.50,0.00,2019-4,137,,350974.50,ID03,SD19,01/04/2019 17:04
00-80-8044,Tax Input,XZZX,884079.56,0.00,2019-4,137,,884079.56,ID03,SD19,01/04/2019 17:04
00-80-8043,Tax Control,XXX,0.00,884079.56,2019-4,137,,-884079.56,ID03,SD19,01/04/2019 17:04
00-40-4014,Additional Shipping Costs,983,2310.56,0.00,2019-4,138,,2310.56,HV09,AS13,01/04/2019 19:29
00-20-2009,Inventory-Misc. Costs,983,0.00,2310.56,2019-4,138,,-2310.56,HV09,AS13,01/04/2019 19:29
00-80-8044,Tax Input,XZZX,0.80,0.00,2019-4,139,,0.80,JC39,TC01,01/04/2019 11:27
00-70-7021,Discounts - Sales,963,156.70,0.00,2019-4,139,,156.70,JC39,TC01,01/04/2019 11:27
00-80-8048,Expenses Control Account,963,0.00,157.50,2019-4,139,,-157.50,JC39,TC01,01/04/2019 11:27
00-80-8033,Provision for Sales Schemes,ZZX,0.00,114588.81,2019-1,14,Reversed By Jnl 2019-5 Journal No. 29,-114588.81,HV09,SD19,31/01/2019 15:58
00-10-1002,Provisions - Trade Sales,XXX,114588.81,0.00,2019-1,14,Reversed By Jnl 2019-5 Journal No. 29,114588.81,HV09,SD19,31/01/2019 15:58
00-80-8033,Provision for Sales Schemes,ZZX,0.00,290481.28,2019-1,14,Reversed By Jnl 2019-5 Journal No. 29,-290481.28,HV09,SD19,31/01/2019 15:58
00-10-1001,Trade Sale Recycle Scheme,ZZZ,290481.28,0.00,2019-1,14,Reversed By Jnl 2019-5 Journal No. 29,290481.28,HV09,SD19,31/01/2019 15:58
00-80-8034,Forex Pending,302,7.31,0.00,2019-4,140,,7.31,JC39,AS13,01/04/2019 17:40
00-70-7022,Forex - Realised Diff,302,0.00,7.31,2019-4,140,,-7.31,JC39,AS13,01/04/2019 17:40
00-80-8034,Forex Pending,853,0.00,29.39,2019-4,140,,-29.39,JC39,AS13,01/04/2019 17:40
00-70-7022,Forex - Realised Diff,853,29.39,0.00,2019-4,140,,29.39,JC39,AS13,01/04/2019 17:40
00-70-7023,Forex - Realised Diff,1221,29.39,0.00,2019-4,140,,29.39,JC39,AS13,01/04/2019 17:40
00-80-8034,Forex Pending,1221,0.00,29.39,2019-4,140,,-29.39,JC39,AS13,01/04/2019 17:40
00-70-7022,Forex - Realised Diff,1205,0.00,56.23,2019-4,140,,-56.23,JC39,AS13,01/04/2019 17:40
00-80-8034,Forex Pending,1205,56.23,0.00,2019-4,140,,56.23,JC39,AS13,01/04/2019 17:40
00-80-8040,Forex Holding Account,123,157.01,0.00,2019-4,140,,157.01,JC39,AS13,01/04/2019 17:40
00-70-7022,Forex - Realised Diff,123,0.00,157.01,2019-4,140,,-157.01,JC39,AS13,01/04/2019 17:40
00-80-8039,Forex Holding Account,447,0.00,915.75,2019-4,140,,-915.75,JC39,AS13,01/04/2019 17:40
00-70-7022,Forex - Realised Diff,447,915.75,0.00,2019-4,140,,915.75,JC39,AS13,01/04/2019 17:40
00-80-8037,Forex Holding Account,849,0.00,8680.74,2019-4,140,,-8680.74,JC39,AS13,01/04/2019 17:40
00-70-7022,Forex - Realised Diff,849,8680.74,0.00,2019-4,140,,8680.74,JC39,AS13,01/04/2019 17:40
00-80-8038,Forex Holding Account,301,0.00,10170.12,2019-4,140,,-10170.12,JC39,AS13,01/04/2019 17:40
00-70-7022,Forex - Realised Diff,301,10170.12,0.00,2019-4,140,,10170.12,JC39,AS13,01/04/2019 17:40
00-80-8036,Forex Holding Account,1208,0.00,12141.37,2019-4,140,,-12141.37,JC39,AS13,01/04/2019 17:40
00-70-7023,Forex - Realised Diff,1208,12141.37,0.00,2019-4,140,,12141.37,JC39,AS13,01/04/2019 17:40
00-80-8035,Forex Holding Account,1204,0.00,26285.02,2019-4,140,,-26285.02,JC39,AS13,01/04/2019 17:40
00-70-7022,Forex - Realised Diff,1204,26285.02,0.00,2019-4,140,,26285.02,JC39,AS13,01/04/2019 17:40
00-20-2012,Inventory Adjustment for Tax,337,25327.76,0.00,2019-4,141,,25327.76,HV09,CH20,29/04/2019 14:46
00-80-8027,Other Stock Costs,ZZZ,0.00,25327.76,2019-4,141,,-25327.76,HV09,CH20,29/04/2019 14:46
00-30-3013,CoS Staffing Costs,435,0.00,66272.85,2019-4,141,,-66272.85,HV09,CH20,29/04/2019 14:46
00-80-8027,Other Stock Costs,ZZZ,66272.85,0.00,2019-4,141,,66272.85,HV09,CH20,29/04/2019 14:46
00-70-7022,Forex - Realised Diff,1205,6.14,0.00,2019-4,142,,6.14,GL06,CH20,29/04/2019 16:17
00-80-8034,Forex Pending,XXXX,0.00,6.14,2019-4,142,,-6.14,GL06,CH20,29/04/2019 16:17
00-70-7023,Forex - Realised Diff,1221,0.00,9.13,2019-4,142,,-9.13,GL06,CH20,29/04/2019 16:17
00-80-8034,Forex Pending,XXXX,9.13,0.00,2019-4,142,,9.13,GL06,CH20,29/04/2019 16:17
00-80-8034,Forex Pending,XXXX,0.00,1.54,2019-4,142,,-1.54,GL06,CH20,29/04/2019 16:17
00-70-7022,Forex - Realised Diff,302,1.54,0.00,2019-4,142,,1.54,GL06,CH20,29/04/2019 16:17
00-80-8040,Forex Holding Account,123,20.79,0.00,2019-4,142,,20.79,GL06,CH20,29/04/2019 16:17
00-70-7022,Forex - Realised Diff,123,0.00,20.79,2019-4,142,,-20.79,GL06,CH20,29/04/2019 16:17
00-80-8039,Forex Holding Account,447,0.00,147.58,2019-4,142,,-147.58,GL06,CH20,29/04/2019 16:17
00-70-7022,Forex - Realised Diff,447,147.58,0.00,2019-4,142,,147.58,GL06,CH20,29/04/2019 16:17
00-80-8037,Forex Holding Account,849,0.00,1380.84,2019-4,142,,-1380.84,GL06,CH20,29/04/2019 16:17
00-70-7022,Forex - Realised Diff,849,1380.84,0.00,2019-4,142,,1380.84,GL06,CH20,29/04/2019 16:17
00-80-8038,Forex Holding Account,301,0.00,1623.19,2019-4,142,,-1623.19,GL06,CH20,29/04/2019 16:17
00-70-7022,Forex - Realised Diff,301,1623.19,0.00,2019-4,142,,1623.19,GL06,CH20,29/04/2019 16:17
00-80-8036,Forex Holding Account,1208,0.00,4146.23,2019-4,142,,-4146.23,GL06,CH20,29/04/2019 16:17
00-70-7023,Forex - Realised Diff,1208,4146.23,0.00,2019-4,142,,4146.23,GL06,CH20,29/04/2019 16:17
00-80-8035,Forex Holding Account,1204,0.00,4163.01,2019-4,142,,-4163.01,GL06,CH20,29/04/2019 16:17
00-70-7022,Forex - Realised Diff,1204,4163.01,0.00,2019-4,142,,4163.01,GL06,CH20,29/04/2019 16:17
00-70-7022,Forex - Realised Diff,1205,4.31,0.00,2019-4,143,,4.31,CH20,AM04,29/04/2019 08:27
00-80-8034,Forex Pending,XXXX,0.00,4.31,2019-4,143,,-4.31,CH20,AM04,29/04/2019 08:27
00-70-7023,Forex - Realised Diff,1221,0.00,0.80,2019-4,143,,-0.80,CH20,AM04,29/04/2019 08:27
00-80-8034,Forex Pending,XXXX,0.80,0.00,2019-4,143,,0.80,CH20,AM04,29/04/2019 08:27
00-80-8034,Forex Pending,XXXX,0.00,8.27,2019-4,143,,-8.27,CH20,AM04,29/04/2019 08:27
00-70-7022,Forex - Realised Diff,302,8.27,0.00,2019-4,143,,8.27,CH20,AM04,29/04/2019 08:27
00-80-8040,Forex Holding Account,123,18.72,0.00,2019-4,143,,18.72,CH20,AM04,29/04/2019 08:27
00-70-7022,Forex - Realised Diff,123,0.00,18.72,2019-4,143,,-18.72,CH20,AM04,29/04/2019 08:27
00-80-8039,Forex Holding Account,447,0.00,132.01,2019-4,143,,-132.01,CH20,AM04,29/04/2019 08:27
00-70-7022,Forex - Realised Diff,447,132.01,0.00,2019-4,143,,132.01,CH20,AM04,29/04/2019 08:27
00-80-8037,Forex Holding Account,849,0.00,1385.41,2019-4,143,,-1385.41,CH20,AM04,29/04/2019 08:27
00-70-7022,Forex - Realised Diff,849,1385.41,0.00,2019-4,143,,1385.41,CH20,AM04,29/04/2019 08:27
00-80-8038,Forex Holding Account,301,0.00,1622.55,2019-4,143,,-1622.55,CH20,AM04,29/04/2019 08:27
00-70-7022,Forex - Realised Diff,301,1622.55,0.00,2019-4,143,,1622.55,CH20,AM04,29/04/2019 08:27
00-80-8036,Forex Holding Account,1208,0.00,4150.60,2019-4,143,,-4150.60,CH20,AM04,29/04/2019 08:27
00-70-7023,Forex - Realised Diff,1208,4150.60,0.00,2019-4,143,,4150.60,CH20,AM04,29/04/2019 08:27
00-80-8035,Forex Holding Account,1204,0.00,4174.50,2019-4,143,,-4174.50,CH20,AM04,29/04/2019 08:27
00-70-7022,Forex - Realised Diff,1204,4174.50,0.00,2019-4,143,,4174.50,CH20,AM04,29/04/2019 08:27
00-80-8034,Forex Pending,302,21.83,0.00,2019-4,144,,21.83,AS13,CH20,29/04/2019 15:04
00-70-7022,Forex - Realised Diff,302,0.00,21.83,2019-4,144,,-21.83,AS13,CH20,29/04/2019 15:04
00-80-8034,Forex Pending,853,0.00,5.00,2019-4,144,,-5.00,AS13,CH20,29/04/2019 15:04
00-70-7022,Forex - Realised Diff,853,5.00,0.00,2019-4,144,,5.00,AS13,CH20,29/04/2019 15:04
00-70-7023,Forex - Realised Diff,1221,5.00,0.00,2019-4,144,,5.00,AS13,CH20,29/04/2019 15:04
00-80-8034,Forex Pending,1221,0.00,5.00,2019-4,144,,-5.00,AS13,CH20,29/04/2019 15:04
00-70-7022,Forex - Realised Diff,1205,0.00,19.53,2019-4,144,,-19.53,AS13,CH20,29/04/2019 15:04
00-80-8034,Forex Pending,1205,19.53,0.00,2019-4,144,,19.53,AS13,CH20,29/04/2019 15:04
00-80-8040,Forex Holding Account,123,152.89,0.00,2019-4,144,,152.89,AS13,CH20,29/04/2019 15:04
00-70-7022,Forex - Realised Diff,123,0.00,152.89,2019-4,144,,-152.89,AS13,CH20,29/04/2019 15:04
00-80-8039,Forex Holding Account,447,0.00,909.32,2019-4,144,,-909.32,AS13,CH20,29/04/2019 15:04
00-70-7022,Forex - Realised Diff,447,909.32,0.00,2019-4,144,,909.32,AS13,CH20,29/04/2019 15:04
00-80-8037,Forex Holding Account,849,0.00,8729.04,2019-4,144,,-8729.04,AS13,CH20,29/04/2019 15:04
00-70-7022,Forex - Realised Diff,849,8729.04,0.00,2019-4,144,,8729.04,AS13,CH20,29/04/2019 15:04
00-80-8038,Forex Holding Account,301,0.00,10142.03,2019-4,144,,-10142.03,AS13,CH20,29/04/2019 15:04
00-70-7022,Forex - Realised Diff,301,10142.03,0.00,2019-4,144,,10142.03,AS13,CH20,29/04/2019 15:04
00-80-8036,Forex Holding Account,1208,0.00,12074.25,2019-4,144,,-12074.25,AS13,CH20,29/04/2019 15:04
00-70-7023,Forex - Realised Diff,1208,12074.25,0.00,2019-4,144,,12074.25,AS13,CH20,29/04/2019 15:04
00-80-8035,Forex Holding Account,1204,0.00,26260.28,2019-4,144,,-26260.28,AS13,CH20,29/04/2019 15:04
00-70-7022,Forex - Realised Diff,1204,26260.28,0.00,2019-4,144,,26260.28,AS13,CH20,29/04/2019 15:04
00-80-8033,Provision for Sales Schemes,ZZX,246298.28,0.00,2019-4,145,Reverses Jnl 2019-3 Journal No. 356,246298.28,HV09,SP18,29/04/2019 10:21
00-10-1002,Provisions - Trade Sales,XXX,0.00,246298.28,2019-4,145,Reverses Jnl 2019-3 Journal No. 356,-246298.28,HV09,SP18,29/04/2019 10:21
00-80-8033,Provision for Sales Schemes,ZZX,387067.94,0.00,2019-4,145,Reverses Jnl 2019-3 Journal No. 356,387067.94,HV09,SP18,29/04/2019 10:21
00-10-1001,Trade Sale Recycle Scheme,ZZZ,0.00,387067.94,2019-4,145,Reverses Jnl 2019-3 Journal No. 356,-387067.94,HV09,SP18,29/04/2019 10:21
00-20-2004,Provision for Obselete Inventory,923,12848.50,0.00,2019-4,146,Reverses Jnl 2019-1 Journal No. 366,12848.50,DF18,TC01,29/04/2019 09:56
00-80-8028,Provisions - Stock Write-downs,XZX,0.00,12848.50,2019-4,146,Reverses Jnl 2019-1 Journal No. 366,-12848.50,DF18,TC01,29/04/2019 09:56
00-20-2011,Inventory Adjustment,516,0.00,8427.17,2019-4,147,,-8427.17,ID03,AM04,29/04/2019 14:57
00-80-8027,Other Stock Costs,ZZZ,8427.17,0.00,2019-4,147,,8427.17,ID03,AM04,29/04/2019 14:57
00-20-2010,Inventory Adjustment,241,0.00,68024.66,2019-4,148,,-68024.66,HV09,AM04,29/04/2019 17:23
00-20-2004,Provision for Obselete Inventory,241,68024.66,0.00,2019-4,148,,68024.66,HV09,AM04,29/04/2019 17:23
00-80-8034,Forex Pending,302,13.38,0.00,2019-4,149,,13.38,DF18,SP18,29/04/2019 09:52
00-70-7022,Forex - Realised Diff,302,0.00,13.38,2019-4,149,,-13.38,DF18,SP18,29/04/2019 09:52
00-80-8034,Forex Pending,853,0.00,47.85,2019-4,149,,-47.85,DF18,SP18,29/04/2019 09:52
00-70-7022,Forex - Realised Diff,853,47.85,0.00,2019-4,149,,47.85,DF18,SP18,29/04/2019 09:52
00-70-7023,Forex - Realised Diff,1221,47.85,0.00,2019-4,149,,47.85,DF18,SP18,29/04/2019 09:52
00-80-8034,Forex Pending,1221,0.00,47.85,2019-4,149,,-47.85,DF18,SP18,29/04/2019 09:52
00-70-7022,Forex - Realised Diff,1205,0.00,54.68,2019-4,149,,-54.68,DF18,SP18,29/04/2019 09:52
00-80-8034,Forex Pending,1205,54.68,0.00,2019-4,149,,54.68,DF18,SP18,29/04/2019 09:52
00-80-8040,Forex Holding Account,123,122.14,0.00,2019-4,149,,122.14,DF18,SP18,29/04/2019 09:52
00-70-7022,Forex - Realised Diff,123,0.00,122.14,2019-4,149,,-122.14,DF18,SP18,29/04/2019 09:52
00-80-8039,Forex Holding Account,447,0.00,935.47,2019-4,149,,-935.47,DF18,SP18,29/04/2019 09:52
00-70-7022,Forex - Realised Diff,447,935.47,0.00,2019-4,149,,935.47,DF18,SP18,29/04/2019 09:52
00-80-8037,Forex Holding Account,849,0.00,8784.06,2019-4,149,,-8784.06,DF18,SP18,29/04/2019 09:52
00-70-7022,Forex - Realised Diff,849,8784.06,0.00,2019-4,149,,8784.06,DF18,SP18,29/04/2019 09:52
00-80-8038,Forex Holding Account,301,0.00,10191.18,2019-4,149,,-10191.18,DF18,SP18,29/04/2019 09:52
00-70-7022,Forex - Realised Diff,301,10191.18,0.00,2019-4,149,,10191.18,DF18,SP18,29/04/2019 09:52
00-80-8036,Forex Holding Account,1208,0.00,12107.53,2019-4,149,,-12107.53,DF18,SP18,29/04/2019 09:52
00-70-7023,Forex - Realised Diff,1208,12107.53,0.00,2019-4,149,,12107.53,DF18,SP18,29/04/2019 09:52
00-80-8035,Forex Holding Account,1204,0.00,26265.35,2019-4,149,,-26265.35,DF18,SP18,29/04/2019 09:52
00-70-7022,Forex - Realised Diff,1204,26265.35,0.00,2019-4,149,,26265.35,DF18,SP18,29/04/2019 09:52
00-20-2011,Inventory Adjustment,458,1183.70,0.00,2019-1,15,,1183.70,CH20,AM04,31/01/2019 12:43
00-80-8027,Other Stock Costs,ZZZ,0.00,1183.70,2019-1,15,,-1183.70,CH20,AM04,31/01/2019 12:43
00-20-2011,Inventory Adjustment,465,2816.51,0.00,2019-1,15,,2816.51,CH20,AM04,31/01/2019 12:43
00-80-8027,Other Stock Costs,ZZZ,0.00,2816.51,2019-1,15,,-2816.51,CH20,AM04,31/01/2019 12:43
00-20-2011,Inventory Adjustment,461,9899.27,0.00,2019-1,15,,9899.27,CH20,AM04,31/01/2019 12:43
00-80-8027,Other Stock Costs,ZZZ,0.00,9899.27,2019-1,15,,-9899.27,CH20,AM04,31/01/2019 12:43
00-20-2012,Inventory Adjustment for Tax,337,29628.32,0.00,2019-4,150,,29628.32,AH12,TC01,29/04/2019 16:18
00-80-8027,Other Stock Costs,ZZZ,0.00,29628.32,2019-4,150,,-29628.32,AH12,TC01,29/04/2019 16:18
00-30-3013,CoS Staffing Costs,435,0.00,85628.71,2019-4,150,,-85628.71,AH12,TC01,29/04/2019 16:18
00-80-8027,Other Stock Costs,ZZZ,85628.71,0.00,2019-4,150,,85628.71,AH12,TC01,29/04/2019 16:18
00-20-2011,Inventory Adjustment,879,0.00,2491.72,2019-4,151,,-2491.72,GL06,AM04,30/04/2019 17:54
00-20-2004,Provision for Obselete Inventory,879,2491.72,0.00,2019-4,151,,2491.72,GL06,AM04,30/04/2019 17:54
00-80-8033,Provision for Sales Schemes,ZZX,61192.50,0.00,2019-4,152,Reverses Jnl 2019-3 Journal No. 106,61192.50,CH20,CH20,30/04/2019 12:42
00-10-1002,Provisions - Trade Sales,XXX,0.00,61192.50,2019-4,152,Reverses Jnl 2019-3 Journal No. 106,-61192.50,CH20,CH20,30/04/2019 12:42
00-80-8033,Provision for Sales Schemes,ZZX,290889.34,0.00,2019-4,152,Reverses Jnl 2019-3 Journal No. 106,290889.34,CH20,CH20,30/04/2019 12:42
00-10-1001,Trade Sale Recycle Scheme,ZZZ,0.00,290889.34,2019-4,152,Reverses Jnl 2019-3 Journal No. 106,-290889.34,CH20,CH20,30/04/2019 12:42
00-80-8043,Tax Control,XXX,18983.81,0.00,2019-4,153,,18983.81,JC39,AS13,30/04/2019 08:47
00-80-8044,Tax Input,XZZX,0.00,18983.81,2019-4,153,,-18983.81,JC39,AS13,30/04/2019 08:47
00-80-8043,Tax Control,XXX,0.00,21497.14,2019-4,153,,-21497.14,JC39,AS13,30/04/2019 08:47
00-80-8045,Tax Output,ZZXXZ,21497.14,0.00,2019-4,153,,21497.14,JC39,AS13,30/04/2019 08:47
00-80-8045,Tax Output,ZZXXZ,54074.84,0.00,2019-4,153,,54074.84,JC39,AS13,30/04/2019 08:47
00-80-8043,Tax Control,XXX,0.00,54074.84,2019-4,153,,-54074.84,JC39,AS13,30/04/2019 08:47
00-80-8044,Tax Input,XZZX,0.00,246981.06,2019-4,153,,-246981.06,JC39,AS13,30/04/2019 08:47
00-80-8043,Tax Control,XXX,246981.06,0.00,2019-4,153,,246981.06,JC39,AS13,30/04/2019 08:47
00-70-7026,Bank Fees,684,26.22,0.00,2019-4,154,,26.22,CH20,CH20,30/04/2019 12:10
00-80-8048,Expenses Control Account,684,0.00,26.22,2019-4,154,,-26.22,CH20,CH20,30/04/2019 12:10
00-20-2011,Inventory Adjustment,967,0.00,31990.95,2019-4,155,,-31990.95,DF18,SD19,30/04/2019 14:35
00-20-2004,Provision for Obselete Inventory,967,31990.95,0.00,2019-4,155,,31990.95,DF18,SD19,30/04/2019 14:35
