Account,AccountDesc,TransDesc,Debit,Credit,Period,JnlNo,JnlDesc,Amount,JnlPrep,JnlAuth,JnlDateTime
00-80-8033,Provision for Sales Schemes,ZZX,0.00,219224.51,2019-7,285,Reversed By Jnl 2019-10 Journal No. 394,-219224.51,DF18,SD19,31/07/2019 22:15
00-10-1002,Provisions - Trade Sales,XXX,219224.51,0.00,2019-7,285,Reversed By Jnl 2019-10 Journal No. 394,219224.51,DF18,SD19,31/07/2019 22:15
00-80-8033,Provision for Sales Schemes,ZZX,0.00,377474.45,2019-7,285,Reversed By Jnl 2019-10 Journal No. 394,-377474.45,DF18,SD19,31/07/2019 22:15
00-10-1001,Trade Sale Recycle Scheme,ZZZ,377474.45,0.00,2019-7,285,Reversed By Jnl 2019-10 Journal No. 394,377474.45,DF18,SD19,31/07/2019 22:15
00-80-8034,Forex Pending,302,0.00,0.84,2019-7,286,,-0.84,DF18,AS13,31/07/2019 08:32
00-70-7022,Forex - Realised Diff,302,0.84,0.00,2019-7,286,,0.84,DF18,AS13,31/07/2019 08:32
00-70-7022,Forex - Realised Diff,1205,0.00,0.84,2019-7,286,,-0.84,DF18,AS13,31/07/2019 08:32
00-70-7023,Forex - Realised Diff,1221,0.00,0.84,2019-7,286,,-0.84,DF18,AS13,31/07/2019 08:32
00-80-8034,Forex Pending,1205,0.84,0.00,2019-7,286,,0.84,DF18,AS13,31/07/2019 08:32
00-80-8034,Forex Pending,1221,0.84,0.00,2019-7,286,,0.84,DF18,AS13,31/07/2019 08:32
00-80-8034,Forex Pending,853,0.00,3.16,2019-7,286,,-3.16,DF18,AS13,31/07/2019 08:32
00-70-7022,Forex - Realised Diff,853,3.16,0.00,2019-7,286,,3.16,DF18,AS13,31/07/2019 08:32
00-80-8040,Forex Holding Account,123,42.41,0.00,2019-7,286,,42.41,DF18,AS13,31/07/2019 08:32
00-70-7022,Forex - Realised Diff,123,0.00,42.41,2019-7,286,,-42.41,DF18,AS13,31/07/2019 08:32
00-80-8039,Forex Holding Account,447,0.00,264.15,2019-7,286,,-264.15,DF18,AS13,31/07/2019 08:32
00-70-7022,Forex - Realised Diff,447,264.15,0.00,2019-7,286,,264.15,DF18,AS13,31/07/2019 08:32
00-80-8036,Forex Holding Account,1208,0.00,847.63,2019-7,286,,-847.63,DF18,AS13,31/07/2019 08:32
00-70-7023,Forex - Realised Diff,1208,847.63,0.00,2019-7,286,,847.63,DF18,AS13,31/07/2019 08:32
00-80-8037,Forex Holding Account,849,0.00,2560.82,2019-7,286,,-2560.82,DF18,AS13,31/07/2019 08:32
00-70-7022,Forex - Realised Diff,849,2560.82,0.00,2019-7,286,,2560.82,DF18,AS13,31/07/2019 08:32
00-80-8038,Forex Holding Account,301,0.00,2978.30,2019-7,286,,-2978.30,DF18,AS13,31/07/2019 08:32
00-70-7022,Forex - Realised Diff,301,2978.30,0.00,2019-7,286,,2978.30,DF18,AS13,31/07/2019 08:32
00-80-8035,Forex Holding Account,1204,0.00,7696.57,2019-7,286,,-7696.57,DF18,AS13,31/07/2019 08:32
00-70-7022,Forex - Realised Diff,1204,7696.57,0.00,2019-7,286,,7696.57,DF18,AS13,31/07/2019 08:32
00-80-8033,Provision for Sales Schemes,ZZX,0.00,25913.38,2019-7,287,Reversed By Jnl 2019-8 Journal No. 449,-25913.38,CH20,AS13,31/07/2019 11:35
00-10-1002,Provisions - Trade Sales,XXX,25913.38,0.00,2019-7,287,Reversed By Jnl 2019-8 Journal No. 449,25913.38,CH20,AS13,31/07/2019 11:35
00-80-8033,Provision for Sales Schemes,ZZX,0.00,493256.84,2019-7,287,Reversed By Jnl 2019-8 Journal No. 449,-493256.84,CH20,AS13,31/07/2019 11:35
00-10-1001,Trade Sale Recycle Scheme,ZZZ,493256.84,0.00,2019-7,287,Reversed By Jnl 2019-8 Journal No. 449,493256.84,CH20,AS13,31/07/2019 11:35
00-70-7022,Forex - Realised Diff,1205,7.69,0.00,2019-7,288,,7.69,JC39,SP18,31/07/2019 12:54
00-80-8034,Forex Pending,XXXX,0.00,7.69,2019-7,288,,-7.69,JC39,SP18,31/07/2019 12:54
00-70-7023,Forex - Realised Diff,1221,0.00,1.02,2019-7,288,,-1.02,JC39,SP18,31/07/2019 12:54
00-80-8034,Forex Pending,XXXX,1.02,0.00,2019-7,288,,1.02,JC39,SP18,31/07/2019 12:54
00-80-8034,Forex Pending,XXXX,0.00,6.19,2019-7,288,,-6.19,JC39,SP18,31/07/2019 12:54
00-70-7022,Forex - Realised Diff,302,6.19,0.00,2019-7,288,,6.19,JC39,SP18,31/07/2019 12:54
00-80-8040,Forex Holding Account,123,8.14,0.00,2019-7,288,,8.14,JC39,SP18,31/07/2019 12:54
00-70-7022,Forex - Realised Diff,123,0.00,8.14,2019-7,288,,-8.14,JC39,SP18,31/07/2019 12:54
00-80-8039,Forex Holding Account,447,0.00,138.15,2019-7,288,,-138.15,JC39,SP18,31/07/2019 12:54
00-70-7022,Forex - Realised Diff,447,138.15,0.00,2019-7,288,,138.15,JC39,SP18,31/07/2019 12:54
00-80-8037,Forex Holding Account,849,0.00,1390.48,2019-7,288,,-1390.48,JC39,SP18,31/07/2019 12:54
00-70-7022,Forex - Realised Diff,849,1390.48,0.00,2019-7,288,,1390.48,JC39,SP18,31/07/2019 12:54
00-80-8038,Forex Holding Account,301,0.00,1621.17,2019-7,288,,-1621.17,JC39,SP18,31/07/2019 12:54
00-70-7022,Forex - Realised Diff,301,1621.17,0.00,2019-7,288,,1621.17,JC39,SP18,31/07/2019 12:54
00-80-8036,Forex Holding Account,1208,0.00,4137.45,2019-7,288,,-4137.45,JC39,SP18,31/07/2019 12:54
00-70-7023,Forex - Realised Diff,1208,4137.45,0.00,2019-7,288,,4137.45,JC39,SP18,31/07/2019 12:54
00-80-8035,Forex Holding Account,1204,0.00,4176.91,2019-7,288,,-4176.91,JC39,SP18,31/07/2019 12:54
00-70-7022,Forex - Realised Diff,1204,4176.91,0.00,2019-7,288,,4176.91,JC39,SP18,31/07/2019 12:54
00-80-8027,Other Stock Costs,ZZZ,0.00,2321.44,2019-7,289,,-2321.44,HV09,CH20,31/07/2019 12:53
00-20-2011,Inventory Adjustment,622,2321.44,0.00,2019-7,289,,2321.44,HV09,CH20,31/07/2019 12:53
00-80-8027,Other Stock Costs,ZZZ,8169.47,0.00,2019-7,289,,8169.47,HV09,CH20,31/07/2019 12:53
00-20-2011,Inventory Adjustment,624,0.00,8169.47,2019-7,289,,-8169.47,HV09,CH20,31/07/2019 12:53
00-20-2011,Inventory Adjustment,626,18148.45,0.00,2019-7,289,,18148.45,HV09,CH20,31/07/2019 12:53
00-80-8027,Other Stock Costs,ZZZ,0.00,18148.45,2019-7,289,,-18148.45,HV09,CH20,31/07/2019 12:53
00-60-6017,Additional Shipping Costs,594,3.57,0.00,2019-7,290,,3.57,GL06,CH20,31/07/2019 15:33
00-60-6016,Staff Incentives,594,787.38,0.00,2019-7,290,,787.38,GL06,CH20,31/07/2019 15:33
00-80-8048,Expenses Control Account,594,0.00,790.95,2019-7,290,,-790.95,GL06,CH20,31/07/2019 15:33
00-80-8049,Accruals,XX123XX999,25089.37,0.00,2019-7,291,Reverses Jnl 2019-6 Journal No. 508,25089.37,AC04,CH20,31/07/2019 13:13
00-80-8029,Goods In Transit,ZZZ,0.00,25089.37,2019-7,291,Reverses Jnl 2019-6 Journal No. 508,-25089.37,AC04,CH20,31/07/2019 13:13
00-80-8049,Accruals,XX123XX999,128838.84,0.00,2019-7,291,Reverses Jnl 2019-6 Journal No. 508,128838.84,AC04,CH20,31/07/2019 13:13
00-80-8029,Goods In Transit,ZZZ,0.00,128838.84,2019-7,291,Reverses Jnl 2019-6 Journal No. 508,-128838.84,AC04,CH20,31/07/2019 13:13
00-80-8049,Accruals,XX123XX999,152491.94,0.00,2019-7,291,Reverses Jnl 2019-6 Journal No. 508,152491.94,AC04,CH20,31/07/2019 13:13
00-80-8029,Goods In Transit,ZZZ,0.00,152491.94,2019-7,291,Reverses Jnl 2019-6 Journal No. 508,-152491.94,AC04,CH20,31/07/2019 13:13
00-20-2003,CoS-Inventory,890,2069.20,0.00,2019-7,292,,2069.20,AC04,AM04,31/07/2019 09:51
00-20-2009,Inventory-Misc. Costs,890,0.00,2069.20,2019-7,292,,-2069.20,AC04,AM04,31/07/2019 09:51
00-20-2008,Inventory-Misc. Costs,426,9450.26,0.00,2019-7,292,,9450.26,AC04,AM04,31/07/2019 09:51
00-20-2009,Inventory-Misc. Costs,426,0.00,9450.26,2019-7,292,,-9450.26,AC04,AM04,31/07/2019 09:51
00-80-8037,Forex Holding Account,848,413936.26,0.00,2019-8,293,Reverses Jnl 2019-2 Journal No. 133,413936.26,JC39,AM04,01/08/2019 17:21
00-80-8034,Forex Pending,XXXX,0.00,413936.26,2019-8,293,Reverses Jnl 2019-2 Journal No. 133,-413936.26,JC39,AM04,01/08/2019 17:21
00-80-8035,Forex Holding Account,1206,1065322.15,0.00,2019-8,293,Reverses Jnl 2019-2 Journal No. 133,1065322.15,JC39,AM04,01/08/2019 17:21
00-80-8034,Forex Pending,XXXX,0.00,1065322.15,2019-8,293,Reverses Jnl 2019-2 Journal No. 133,-1065322.15,JC39,AM04,01/08/2019 17:21
00-80-8050,Point of Sale Upgrade,XYX,0.00,18051.68,2019-8,294,,-18051.68,ID03,AM04,01/08/2019 11:48
00-70-7024,Forex - Unrealised Diff,834,18051.68,0.00,2019-8,294,,18051.68,ID03,AM04,01/08/2019 11:48
00-80-8033,Provision for Sales Schemes,ZZX,0.00,123245.40,2019-8,295,Reversed By Jnl 2019-8 Journal No. 226,-123245.40,ID03,TC01,01/08/2019 13:52
00-10-1002,Provisions - Trade Sales,XXX,123245.40,0.00,2019-8,295,Reversed By Jnl 2019-8 Journal No. 226,123245.40,ID03,TC01,01/08/2019 13:52
00-80-8033,Provision for Sales Schemes,ZZX,0.00,338525.90,2019-8,295,Reversed By Jnl 2019-8 Journal No. 226,-338525.90,ID03,TC01,01/08/2019 13:52
00-10-1001,Trade Sale Recycle Scheme,ZZZ,338525.90,0.00,2019-8,295,Reversed By Jnl 2019-8 Journal No. 226,338525.90,ID03,TC01,01/08/2019 13:52
00-70-7026,Bank Fees,175,13.55,0.00,2019-8,296,,13.55,HV09,TC01,01/08/2019 10:35
00-80-8041,Cash Account,CVCVCV,462.36,0.00,2019-8,296,,462.36,HV09,TC01,01/08/2019 10:35
00-80-8048,Expenses Control Account,175,0.00,475.91,2019-8,296,,-475.91,HV09,TC01,01/08/2019 10:35
00-20-2004,Provision for Obselete Inventory,1214,8637.96,0.00,2019-8,297,Reverses Jnl 2019-1 Journal No. 396,8637.96,HV09,TC01,01/08/2019 12:17
00-80-8028,Provisions - Stock Write-downs,XZX,0.00,8637.96,2019-8,297,Reverses Jnl 2019-1 Journal No. 396,-8637.96,HV09,TC01,01/08/2019 12:17
00-70-7026,Bank Fees,1085,30.09,0.00,2019-8,298,,30.09,GL06,SP18,01/08/2019 17:13
00-80-8048,Expenses Control Account,1085,0.00,30.09,2019-8,298,,-30.09,GL06,SP18,01/08/2019 17:13
00-80-8043,Tax Control,XXX,0.00,56180.37,2019-8,299,,-56180.37,HV09,AM04,01/08/2019 09:58
00-80-8044,Tax Input,XZZX,56180.37,0.00,2019-8,299,,56180.37,HV09,AM04,01/08/2019 09:58
00-80-8043,Tax Control,XXX,71084.97,0.00,2019-8,299,,71084.97,HV09,AM04,01/08/2019 09:58
00-80-8045,Tax Output,ZZXXZ,0.00,71084.97,2019-8,299,,-71084.97,HV09,AM04,01/08/2019 09:58
00-80-8045,Tax Output,ZZXXZ,0.00,352330.88,2019-8,299,,-352330.88,HV09,AM04,01/08/2019 09:58
00-80-8043,Tax Control,XXX,352330.88,0.00,2019-8,299,,352330.88,HV09,AM04,01/08/2019 09:58
00-80-8044,Tax Input,XZZX,877549.81,0.00,2019-8,299,,877549.81,HV09,AM04,01/08/2019 09:58
00-80-8043,Tax Control,XXX,0.00,877549.81,2019-8,299,,-877549.81,HV09,AM04,01/08/2019 09:58
00-20-2003,CoS-Inventory,890,3820.62,0.00,2019-8,300,,3820.62,JC39,AS13,01/08/2019 17:40
00-20-2009,Inventory-Misc. Costs,890,0.00,3820.62,2019-8,300,,-3820.62,JC39,AS13,01/08/2019 17:40
00-20-2008,Inventory-Misc. Costs,426,8537.02,0.00,2019-8,300,,8537.02,JC39,AS13,01/08/2019 17:40
00-20-2009,Inventory-Misc. Costs,426,0.00,8537.02,2019-8,300,,-8537.02,JC39,AS13,01/08/2019 17:40
00-80-8033,Provision for Sales Schemes,XXX,181335.73,0.00,2019-8,301,Reverses Jnl 2019-2 Journal No. 145,181335.73,GL06,CH20,28/08/2019 10:49
00-10-1002,Provisions - Trade Sales,XXX,0.00,181335.73,2019-8,301,Reverses Jnl 2019-2 Journal No. 145,-181335.73,GL06,CH20,28/08/2019 10:49
00-80-8033,Provision for Sales Schemes,ZZZ,338407.42,0.00,2019-8,301,Reverses Jnl 2019-2 Journal No. 145,338407.42,GL06,CH20,28/08/2019 10:49
00-10-1001,Trade Sale Recycle Scheme,ZZZ,0.00,338407.42,2019-8,301,Reverses Jnl 2019-2 Journal No. 145,-338407.42,GL06,CH20,28/08/2019 10:49
00-80-8049,Accruals,XX123XX999,8601.56,0.00,2019-8,302,Reverses Jnl 2019-8 Journal No. 120,8601.56,AS13,AS13,29/08/2019 12:11
00-80-8029,Goods In Transit,ZZZ,0.00,8601.56,2019-8,302,Reverses Jnl 2019-8 Journal No. 120,-8601.56,AS13,AS13,29/08/2019 12:11
00-80-8049,Accruals,XX123XX999,116412.47,0.00,2019-8,302,Reverses Jnl 2019-8 Journal No. 120,116412.47,AS13,AS13,29/08/2019 12:11
00-80-8029,Goods In Transit,ZZZ,0.00,116412.47,2019-8,302,Reverses Jnl 2019-8 Journal No. 120,-116412.47,AS13,AS13,29/08/2019 12:11
00-80-8049,Accruals,XX123XX999,130939.09,0.00,2019-8,302,Reverses Jnl 2019-8 Journal No. 120,130939.09,AS13,AS13,29/08/2019 12:11
00-80-8029,Goods In Transit,ZZZ,0.00,130939.09,2019-8,302,Reverses Jnl 2019-8 Journal No. 120,-130939.09,AS13,AS13,29/08/2019 12:11
00-80-8033,Provision for Sales Schemes,ZZX,123245.40,0.00,2019-8,303,Reverses Jnl 2019-8 Journal No. 226,123245.40,ID03,TC01,29/08/2019 13:52
00-10-1002,Provisions - Trade Sales,XXX,0.00,123245.40,2019-8,303,Reverses Jnl 2019-8 Journal No. 226,-123245.40,ID03,TC01,29/08/2019 13:52
00-80-8033,Provision for Sales Schemes,ZZX,338525.90,0.00,2019-8,303,Reverses Jnl 2019-8 Journal No. 226,338525.90,ID03,TC01,29/08/2019 13:52
00-10-1001,Trade Sale Recycle Scheme,ZZZ,0.00,338525.90,2019-8,303,Reverses Jnl 2019-8 Journal No. 226,-338525.90,ID03,TC01,29/08/2019 13:52
00-80-8033,Provision for Sales Schemes,ZZX,25913.38,0.00,2019-8,304,Reverses Jnl 2019-7 Journal No. 449,25913.38,CH20,AS13,29/08/2019 11:35
00-10-1002,Provisions - Trade Sales,XXX,0.00,25913.38,2019-8,304,Reverses Jnl 2019-7 Journal No. 449,-25913.38,CH20,AS13,29/08/2019 11:35
00-80-8033,Provision for Sales Schemes,ZZX,493256.84,0.00,2019-8,304,Reverses Jnl 2019-7 Journal No. 449,493256.84,CH20,AS13,29/08/2019 11:35
00-10-1001,Trade Sale Recycle Scheme,ZZZ,0.00,493256.84,2019-8,304,Reverses Jnl 2019-7 Journal No. 449,-493256.84,CH20,AS13,29/08/2019 11:35
00-80-8033,Provision for Sales Schemes,ZZX,1425.95,0.00,2019-8,305,Reversed By Jnl 2019-8 Journal No. 464,1425.95,GL06,SP18,29/08/2019 12:28
00-10-1002,Provisions - Trade Sales,XXX,0.00,1425.95,2019-8,305,Reversed By Jnl 2019-8 Journal No. 464,-1425.95,GL06,SP18,29/08/2019 12:28
00-70-7020,Provision for Bad Debts,119,2581.19,0.00,2019-8,306,,2581.19,ID03,AM04,29/08/2019 12:18
00-80-8032,Provision for Bad Debts,119,0.00,2581.19,2019-8,306,,-2581.19,ID03,AM04,29/08/2019 12:18
00-80-8049,Accruals,XX123XX999,0.00,8601.56,2019-8,307,Reversed By Jnl 2019-8 Journal No. 120,-8601.56,AS13,AS13,30/08/2019 12:11
00-80-8029,Goods In Transit,ZZZ,8601.56,0.00,2019-8,307,Reversed By Jnl 2019-8 Journal No. 120,8601.56,AS13,AS13,30/08/2019 12:11
00-80-8049,Accruals,XX123XX999,0.00,116412.47,2019-8,307,Reversed By Jnl 2019-8 Journal No. 120,-116412.47,AS13,AS13,30/08/2019 12:11
00-80-8029,Goods In Transit,ZZZ,116412.47,0.00,2019-8,307,Reversed By Jnl 2019-8 Journal No. 120,116412.47,AS13,AS13,30/08/2019 12:11
00-80-8049,Accruals,XX123XX999,0.00,130939.09,2019-8,307,Reversed By Jnl 2019-8 Journal No. 120,-130939.09,AS13,AS13,30/08/2019 12:11
00-80-8029,Goods In Transit,ZZZ,130939.09,0.00,2019-8,307,Reversed By Jnl 2019-8 Journal No. 120,130939.09,AS13,AS13,30/08/2019 12:11
00-80-8037,Forex Holding Account,848,87948.70,0.00,2019-8,308,Reverses Jnl 2019-6 Journal No. 144,87948.70,AS13,AM04,30/08/2019 09:26
00-80-8034,Forex Pending,XXXX,0.00,87948.70,2019-8,308,Reverses Jnl 2019-6 Journal No. 144,-87948.70,AS13,AM04,30/08/2019 09:26
00-80-8035,Forex Holding Account,1206,452777.78,0.00,2019-8,308,Reverses Jnl 2019-6 Journal No. 144,452777.78,AS13,AM04,30/08/2019 09:26
00-80-8034,Forex Pending,XXXX,0.00,452777.78,2019-8,308,Reverses Jnl 2019-6 Journal No. 144,-452777.78,AS13,AM04,30/08/2019 09:26
00-80-8043,Tax Control,XXX,17465.80,0.00,2019-8,309,,17465.80,CH20,SP18,30/08/2019 13:30
00-80-8044,Tax Input,XZZX,0.00,17465.80,2019-8,309,,-17465.80,CH20,SP18,30/08/2019 13:30
00-80-8043,Tax Control,XXX,0.00,25487.53,2019-8,309,,-25487.53,CH20,SP18,30/08/2019 13:30
00-80-8045,Tax Output,ZZXXZ,25487.53,0.00,2019-8,309,,25487.53,CH20,SP18,30/08/2019 13:30
00-80-8045,Tax Output,ZZXXZ,42901.69,0.00,2019-8,309,,42901.69,CH20,SP18,30/08/2019 13:30
00-80-8043,Tax Control,XXX,0.00,42901.69,2019-8,309,,-42901.69,CH20,SP18,30/08/2019 13:30
00-80-8044,Tax Input,XZZX,0.00,268998.63,2019-8,309,,-268998.63,CH20,SP18,30/08/2019 13:30
00-80-8043,Tax Control,XXX,268998.63,0.00,2019-8,309,,268998.63,CH20,SP18,30/08/2019 13:30
00-80-8043,Tax Control,XXX,0.00,63456.39,2019-8,310,,-63456.39,DF18,AM04,30/08/2019 13:42
00-80-8044,Tax Input,XZZX,63456.39,0.00,2019-8,310,,63456.39,DF18,AM04,30/08/2019 13:42
00-80-8043,Tax Control,XXX,71143.90,0.00,2019-8,310,,71143.90,DF18,AM04,30/08/2019 13:42
00-80-8045,Tax Output,ZZXXZ,0.00,71143.90,2019-8,310,,-71143.90,DF18,AM04,30/08/2019 13:42
00-80-8045,Tax Output,ZZXXZ,0.00,338859.94,2019-8,310,,-338859.94,DF18,AM04,30/08/2019 13:42
00-80-8043,Tax Control,XXX,338859.94,0.00,2019-8,310,,338859.94,DF18,AM04,30/08/2019 13:42
00-80-8044,Tax Input,XZZX,890218.36,0.00,2019-8,310,,890218.36,DF18,AM04,30/08/2019 13:42
00-80-8043,Tax Control,XXX,0.00,890218.36,2019-8,310,,-890218.36,DF18,AM04,30/08/2019 13:42
00-20-2011,Inventory Adjustment,510,1194.42,0.00,2019-8,311,,1194.42,DF18,SP18,30/08/2019 17:21
00-80-8027,Other Stock Costs,ZZZ,0.00,1194.42,2019-8,311,,-1194.42,DF18,SP18,30/08/2019 17:21
00-20-2011,Inventory Adjustment,507,1412.00,0.00,2019-8,311,,1412.00,DF18,SP18,30/08/2019 17:21
00-80-8027,Other Stock Costs,ZZZ,0.00,1412.00,2019-8,311,,-1412.00,DF18,SP18,30/08/2019 17:21
00-20-2011,Inventory Adjustment,513,5492.63,0.00,2019-8,311,,5492.63,DF18,SP18,30/08/2019 17:21
00-80-8027,Other Stock Costs,ZZZ,0.00,5492.63,2019-8,311,,-5492.63,DF18,SP18,30/08/2019 17:21
00-20-2011,Inventory Adjustment,500,7948.38,0.00,2019-8,311,,7948.38,DF18,SP18,30/08/2019 17:21
00-80-8027,Other Stock Costs,ZZZ,0.00,7948.38,2019-8,311,,-7948.38,DF18,SP18,30/08/2019 17:21
00-20-2011,Inventory Adjustment,504,11850.37,0.00,2019-8,311,,11850.37,DF18,SP18,30/08/2019 17:21
00-80-8027,Other Stock Costs,ZZZ,0.00,11850.37,2019-8,311,,-11850.37,DF18,SP18,30/08/2019 17:21
00-20-2011,Inventory Adjustment,495,16794.75,0.00,2019-8,311,,16794.75,DF18,SP18,30/08/2019 17:21
00-80-8027,Other Stock Costs,ZZZ,0.00,16794.75,2019-8,311,,-16794.75,DF18,SP18,30/08/2019 17:21
00-80-8043,Tax Control,XXX,58713.92,0.00,2019-8,312,,58713.92,AS13,AM04,30/08/2019 12:41
00-80-8044,Tax Input,XZZX,0.00,58713.92,2019-8,312,,-58713.92,AS13,AM04,30/08/2019 12:41
00-80-8043,Tax Control,XXX,0.00,83767.72,2019-8,312,,-83767.72,AS13,AM04,30/08/2019 12:41
00-80-8045,Tax Output,ZZXXZ,83767.72,0.00,2019-8,312,,83767.72,AS13,AM04,30/08/2019 12:41
00-80-8045,Tax Output,ZZXXZ,348599.34,0.00,2019-8,312,,348599.34,AS13,AM04,30/08/2019 12:41
00-80-8043,Tax Control,XXX,0.00,348599.34,2019-8,312,,-348599.34,AS13,AM04,30/08/2019 12:41
00-80-8044,Tax Input,XZZX,0.00,885729.38,2019-8,312,,-885729.38,AS13,AM04,30/08/2019 12:41
00-80-8043,Tax Control,XXX,885729.38,0.00,2019-8,312,,885729.38,AS13,AM04,30/08/2019 12:41
00-00-6501,Professional Services,186,286.41,0.00,2019-8,313,,286.41,AM04,AS13,30/08/2019 11:04
00-00-6501,Expenses Control Account,186,0.00,286.41,2019-8,313,,-286.41,AM04,AS13,30/08/2019 11:04
00-80-8033,Provision for Sales Schemes,ZZX,0.00,284487.18,2019-8,314,Reversed By Jnl 2019-11 Journal No. 351,-284487.18,ID03,CH20,30/08/2019 12:05
00-10-1002,Provisions - Trade Sales,XXX,284487.18,0.00,2019-8,314,Reversed By Jnl 2019-11 Journal No. 351,284487.18,ID03,CH20,30/08/2019 12:05
00-80-8033,Provision for Sales Schemes,ZZX,0.00,310185.18,2019-8,314,Reversed By Jnl 2019-11 Journal No. 351,-310185.18,ID03,CH20,30/08/2019 12:05
00-10-1001,Trade Sale Recycle Scheme,ZZZ,310185.18,0.00,2019-8,314,Reversed By Jnl 2019-11 Journal No. 351,310185.18,ID03,CH20,30/08/2019 12:05
00-20-2004,Provision for Obselete Inventory,1214,0.00,157925.38,2019-8,315,Reversed By Jnl 2019-9 Journal No. 390,-157925.38,HV09,TC01,30/08/2019 11:43
00-80-8028,Provisions - Stock Write-downs,XZX,157925.38,0.00,2019-8,315,Reversed By Jnl 2019-9 Journal No. 390,157925.38,HV09,TC01,30/08/2019 11:43
00-80-8034,Forex Pending,302,33.87,0.00,2019-8,316,,33.87,DF18,AS13,30/08/2019 08:26
00-70-7022,Forex - Realised Diff,302,0.00,33.87,2019-8,316,,-33.87,DF18,AS13,30/08/2019 08:26
00-80-8034,Forex Pending,853,0.00,14.47,2019-8,316,,-14.47,DF18,AS13,30/08/2019 08:26
00-70-7022,Forex - Realised Diff,853,14.47,0.00,2019-8,316,,14.47,DF18,AS13,30/08/2019 08:26
00-70-7023,Forex - Realised Diff,1221,14.47,0.00,2019-8,316,,14.47,DF18,AS13,30/08/2019 08:26
00-80-8034,Forex Pending,1221,0.00,14.47,2019-8,316,,-14.47,DF18,AS13,30/08/2019 08:26
00-70-7022,Forex - Realised Diff,1205,0.00,51.40,2019-8,316,,-51.40,DF18,AS13,30/08/2019 08:26
00-80-8034,Forex Pending,1205,51.40,0.00,2019-8,316,,51.40,DF18,AS13,30/08/2019 08:26
00-80-8040,Forex Holding Account,123,132.84,0.00,2019-8,316,,132.84,DF18,AS13,30/08/2019 08:26
00-70-7022,Forex - Realised Diff,123,0.00,132.84,2019-8,316,,-132.84,DF18,AS13,30/08/2019 08:26
00-80-8039,Forex Holding Account,447,0.00,849.69,2019-8,316,,-849.69,DF18,AS13,30/08/2019 08:26
00-70-7022,Forex - Realised Diff,447,849.69,0.00,2019-8,316,,849.69,DF18,AS13,30/08/2019 08:26
00-80-8037,Forex Holding Account,849,0.00,8717.65,2019-8,316,,-8717.65,DF18,AS13,30/08/2019 08:26
00-70-7022,Forex - Realised Diff,849,8717.65,0.00,2019-8,316,,8717.65,DF18,AS13,30/08/2019 08:26
00-80-8038,Forex Holding Account,301,0.00,10208.00,2019-8,316,,-10208.00,DF18,AS13,30/08/2019 08:26
00-70-7022,Forex - Realised Diff,301,10208.00,0.00,2019-8,316,,10208.00,DF18,AS13,30/08/2019 08:26
00-80-8036,Forex Holding Account,1208,0.00,12093.14,2019-8,316,,-12093.14,DF18,AS13,30/08/2019 08:26
00-70-7023,Forex - Realised Diff,1208,12093.14,0.00,2019-8,316,,12093.14,DF18,AS13,30/08/2019 08:26
00-80-8035,Forex Holding Account,1204,0.00,26337.79,2019-8,316,,-26337.79,DF18,AS13,30/08/2019 08:26
00-70-7022,Forex - Realised Diff,1204,26337.79,0.00,2019-8,316,,26337.79,DF18,AS13,30/08/2019 08:26
00-20-2004,Provision for Obselete Inventory,1214,0.00,9119.58,2019-8,317,Reversed By Jnl 2019-10 Journal No. 421,-9119.58,AS13,AM04,30/08/2019 12:21
00-80-8028,Provisions - Stock Write-downs,XZX,9119.58,0.00,2019-8,317,Reversed By Jnl 2019-10 Journal No. 421,9119.58,AS13,AM04,30/08/2019 12:21
00-80-8027,Other Stock Costs,ZZZ,0.00,957.21,2019-8,318,,-957.21,HV09,AM04,30/08/2019 17:23
00-20-2011,Inventory Adjustment,622,957.21,0.00,2019-8,318,,957.21,HV09,AM04,30/08/2019 17:23
00-80-8027,Other Stock Costs,ZZZ,6962.57,0.00,2019-8,318,,6962.57,HV09,AM04,30/08/2019 17:23
00-20-2011,Inventory Adjustment,624,0.00,6962.57,2019-8,318,,-6962.57,HV09,AM04,30/08/2019 17:23
00-20-2011,Inventory Adjustment,626,17534.32,0.00,2019-8,318,,17534.32,HV09,AM04,30/08/2019 17:23
00-80-8027,Other Stock Costs,ZZZ,0.00,17534.32,2019-8,318,,-17534.32,HV09,AM04,30/08/2019 17:23
00-20-2011,Inventory Adjustment,86,0.00,45730.53,2019-8,319,,-45730.53,JC39,CH20,30/08/2019 21:06
00-20-2004,Provision for Obselete Inventory,86,45730.53,0.00,2019-8,319,,45730.53,JC39,CH20,30/08/2019 21:06
00-80-8049,Accruals,XX123XX999,41820.89,0.00,2019-8,320,Reverses Jnl 2019-1 Journal No. 63,41820.89,CH20,TC01,30/08/2019 10:24
00-80-8029,Goods In Transit,ZZZ,0.00,41820.89,2019-8,320,Reverses Jnl 2019-1 Journal No. 63,-41820.89,CH20,TC01,30/08/2019 10:24
00-80-8049,Accruals,XX123XX999,71197.59,0.00,2019-8,320,Reverses Jnl 2019-1 Journal No. 63,71197.59,CH20,TC01,30/08/2019 10:24
00-80-8029,Goods In Transit,ZZZ,0.00,71197.59,2019-8,320,Reverses Jnl 2019-1 Journal No. 63,-71197.59,CH20,TC01,30/08/2019 10:24
